,train_PCE_mae,train_PCE_rmse,train_latents_mae,train_latents_rmse,train_etm_ce,train_etm_accuracy,train_htm_ce,train_htm_accuracy,total_train_loss,l1_weight_loss,l2_weight_loss,l1_bias_loss,l2_bias_loss
0,14.584021736593808,15.29854325687184,0.7680414809900171,1.1473942995071411,2.256929369533763,0.43630252164952893,1.7479715487536263,0.34088235216982227,20.115844389971564,0.758880755480598,0.0,0.0,0.0
1,14.360674465403838,15.12865229213939,0.6871549066375283,1.0861758800113903,2.096693929503946,0.47151260516222787,1.4897094193626852,0.4327451008207658,19.37208422492532,0.7378515110296362,0.0,0.0,0.0
2,14.365015198202695,15.147052877089557,0.6190474366440493,1.0270201213219587,1.9577397809309118,0.5314845933633692,1.2605405625175028,0.5828921584522023,18.920384799732883,0.7180418792892905,0.0,0.0,0.0
3,14.367923624375287,15.13051072288962,0.5661817052785088,0.9838255293229047,1.843927544706008,0.5646218517247368,1.0881260984084185,0.6632352857028737,18.566809261546414,0.7006502852720373,0.0,0.0,0.0
4,12.96516093085794,14.033319865956026,0.5323436435531167,0.9482910072102266,1.7340130244984346,0.6094678009257597,0.9433071578250212,0.7324999991585227,16.861900834476245,0.6870759339893565,0.0,0.0,0.0
5,11.661499191732968,12.977999574997845,0.5052357894532821,0.9287588456097771,1.646792166373309,0.6010083976913901,0.8617197169977076,0.8244607694008771,15.353254823123708,0.6780079813564525,0.0,0.0,0.0
6,11.193582029903636,12.577197748072008,0.4680485392318052,0.8883391338236192,1.5600657883812399,0.6043417523888981,0.7987931896658504,0.838872541399563,14.69130448734059,0.6708146438879126,0.0,0.0,0.0
7,10.48591972799862,12.121614792767692,0.43930475501453176,0.857133670764811,1.5002615521935856,0.617647062329685,0.7497123409720028,0.8585293959168827,13.840066012214212,0.664867597467759,0.0,0.0,0.0
8,10.49154764063218,12.140028448665843,0.4214460166061626,0.8605436858008889,1.4414660439771765,0.643193287007949,0.6957621644524967,0.8588235132834491,13.709325622109805,0.6591036109363332,0.0,0.0,0.0
9,10.336016318377327,11.997682347017175,0.4013986394685857,0.848512614474577,1.4008261245839737,0.6533333378679612,0.6513743751189288,0.8755882382392883,13.444508776945227,0.6548933141371783,0.0,0.0,0.0
10,10.163204249213724,11.828698663150563,0.3894107780035804,0.8386998737559599,1.3565959930419922,0.6724369841463426,0.6223626978257123,0.8971078430905062,13.182275772094727,0.6507020242073956,0.0,0.0,0.0
11,10.310716460732852,11.988429293913,0.3697527033441207,0.8099828152095571,1.302207301644718,0.6807282952701345,0.5828720296130461,0.9010294009657467,13.212441949283376,0.6468931471600252,0.0,0.0,0.0
12,10.127855693592744,11.835543744704303,0.3538011750754188,0.7719110916642582,1.2809677965500776,0.6835854439174428,0.5512549000627854,0.9009803884169635,12.957599191104665,0.6437197853537167,0.0,0.0,0.0
13,10.13637144425336,11.839369268978343,0.34378230834708495,0.7665730644674862,1.2306794979993034,0.7089916011866402,0.5172671780866736,0.902156857883229,12.868468677296358,0.640368261758019,0.0,0.0,0.0
14,8.246914442847757,9.978835807127112,0.3396170516224468,0.7522824608227786,1.1692862195127152,0.7164705886560327,0.4906115076121162,0.9105882364160874,10.882979000315947,0.6365499110782847,0.0,0.0,0.0
15,6.891515900106991,8.688470419715433,0.3500664812677047,0.7748374272795284,1.1522890820222742,0.6982633085811839,0.47614695219432607,0.9113235298325034,9.502863603479723,0.6328452089253593,0.0,0.0,0.0
16,6.669770521276138,8.469150515163646,0.34294772323440104,0.769032737788032,1.1163135626736809,0.7039495811742895,0.4482200496336993,0.9131862731540904,9.205401364494772,0.6281494708622203,0.0,0.0,0.0
17,6.378745696123908,8.209500929888558,0.3374287661384134,0.7457810833173639,1.0823746569016401,0.7180111969218534,0.4352407981367672,0.922549026853898,8.859163564794203,0.6253736825550303,0.0,0.0,0.0
18,6.395629714517033,8.241736580343808,0.32595474229139443,0.7365851191913381,1.0778348270584555,0.6970028035780963,0.4142330411602469,0.9235784376368803,8.836582885069006,0.6229304951779983,0.0,0.0,0.0
19,6.273072495180018,8.11916135339176,0.319501676103648,0.7185614547308754,1.0255543835022871,0.6891596667906817,0.4003247741390677,0.9203431466046501,8.63882132137523,0.6203679722898147,0.0,0.0,0.0
20,6.154792813693776,7.965360781725715,0.3187807097154505,0.7159322149613324,1.0153476946494158,0.7006442546844482,0.401374678401386,0.9159804021610933,8.508531093597412,0.618235212915084,0.0,0.0,0.0
