val_PCE_mae,val_PCE_rmse,val_latents_mae,val_latents_rmse,val_etm_ce,val_etm_accuracy,val_htm_ce,val_htm_accuracy,total_val_loss,epoch,step,train_PCE_mae,train_PCE_rmse,train_latents_mae,train_latents_rmse,train_etm_ce,train_etm_accuracy,train_htm_ce,train_htm_accuracy,total_train_loss,l1_weight_loss,l2_weight_loss,l1_bias_loss,l2_bias_loss
4.907998561859131,6.814335346221924,0.2500883936882019,0.6037337779998779,0.9620840549468994,0.7234286069869995,0.35542193055152893,0.9244999885559082,6.475592613220215,24,424,,,,,,,,,,,,,
,,,,,,,,,24,424,5.973804473876953,7.700642108917236,0.2660035490989685,0.6030350923538208,0.9042525887489319,0.7313566207885742,0.34999144077301025,0.9237815141677856,8.113008499145508,0.6189554333686829,0.0,0.0,0.0
4.915030479431152,6.784362316131592,0.24758939445018768,0.5991617441177368,0.9433271288871765,0.7042856216430664,0.3469567596912384,0.9350000023841858,6.4529032707214355,25,441,,,,,,,,,,,,,
,,,,,,,,,25,441,5.859342098236084,7.589222431182861,0.2596217095851898,0.5890936255455017,0.9039191007614136,0.7148980498313904,0.3399384319782257,0.9308612942695618,7.979902267456055,0.6170806288719177,0.0,0.0,0.0
4.934540748596191,6.708303928375244,0.24020229279994965,0.5913599133491516,0.9232154488563538,0.7122857570648193,0.3384730815887451,0.9350000023841858,6.436430931091309,26,458,,,,,,,,,,,,,
,,,,,,,,,26,458,5.956744194030762,7.653256416320801,0.2524210214614868,0.5743158459663391,0.8698175549507141,0.7175509929656982,0.33937233686447144,0.9224579930305481,8.033266067504883,0.6149117350578308,0.0,0.0,0.0
4.79595947265625,6.722888469696045,0.23716199398040771,0.5870333909988403,0.9069893956184387,0.7151428461074829,0.33383479714393616,0.9340000152587891,6.2739458084106445,27,475,,,,,,,,,,,,,
,,,,,,,,,27,475,5.771351337432861,7.416506767272949,0.25612151622772217,0.5972995758056641,0.8694060444831848,0.7185234427452087,0.3334738314151764,0.9256302714347839,7.843803882598877,0.6134513020515442,0.0,0.0,0.0
4.753896713256836,6.6860432624816895,0.2350296974182129,0.5818926095962524,0.8906220197677612,0.7211428284645081,0.32589635252952576,0.9340000152587891,6.2054443359375,28,492,,,,,,,,,,,,,
,,,,,,,,,28,492,5.7148213386535645,7.434702396392822,0.2491343915462494,0.5775713920593262,0.8605733513832092,0.7215365767478943,0.33645012974739075,0.9254621863365173,7.772746562957764,0.6117679476737976,0.0,0.0,0.0
4.760269641876221,6.6813130378723145,0.22963504493236542,0.5724645853042603,0.8710824847221375,0.719714343547821,0.3189261555671692,0.934499979019165,6.17991304397583,29,509,,,,,,,,,,,,,
,,,,,,,,,29,509,5.646948337554932,7.412117004394531,0.24409449100494385,0.5587905645370483,0.8230915665626526,0.7288354635238647,0.3257327079772949,0.9271218776702881,7.649893760681152,0.610026478767395,0.0,0.0,0.0
4.71136999130249,6.672910213470459,0.22777068614959717,0.5649740099906921,0.8501585125923157,0.7239999771118164,0.31327494978904724,0.9359999895095825,6.102574348449707,30,526,,,,,,,,,,,,,
,,,,,,,,,30,526,5.615320682525635,7.408536434173584,0.23677052557468414,0.5506187081336975,0.8039543628692627,0.7276231050491333,0.31381648778915405,0.9283193349838257,7.578615188598633,0.6087531447410583,0.0,0.0,0.0
4.724738121032715,6.661888599395752,0.22119615972042084,0.5577404499053955,0.8363298177719116,0.7248571515083313,0.30736058950424194,0.9375,6.089624404907227,31,543,,,,,,,,,,,,,
,,,,,,,,,31,543,5.550786972045898,7.3161749839782715,0.23028236627578735,0.540223240852356,0.7803028225898743,0.7293877601623535,0.3137142062187195,0.9272269010543823,7.482650279998779,0.6075649261474609,0.0,0.0,0.0
4.748915672302246,6.663417339324951,0.21650202572345734,0.5508958697319031,0.8177408576011658,0.7202856540679932,0.2993706166744232,0.9160000085830688,6.082529067993164,32,560,,,,,,,,,,,,,
,,,,,,,,,32,560,5.558447360992432,7.275848865509033,0.22326430678367615,0.531218409538269,0.7553799748420715,0.7277671098709106,0.30189719796180725,0.9314286112785339,7.445204734802246,0.6062151789665222,0.0,0.0,0.0
4.747204303741455,6.642529487609863,0.20974811911582947,0.5426756143569946,0.8002077341079712,0.7251428365707397,0.29123932123184204,0.9160000085830688,6.048398971557617,33,577,,,,,,,,,,,,,
,,,,,,,,,33,577,5.64496374130249,7.419175148010254,0.22002428770065308,0.5186049938201904,0.7489669322967529,0.7271548509597778,0.30941179394721985,0.9138025045394897,7.527820110321045,0.6044526696205139,0.0,0.0,0.0
4.675076007843018,6.653568744659424,0.20584186911582947,0.5369598865509033,0.7853812575340271,0.7377142310142517,0.2876397967338562,0.9375,5.9539384841918945,34,594,,,,,,,,,,,,,
,,,,,,,,,34,594,5.600451946258545,7.356688976287842,0.20683330297470093,0.5038159489631653,0.7290810346603394,0.7300119996070862,0.28264114260673523,0.9267016649246216,7.422650337219238,0.6036427021026611,0.0,0.0,0.0
4.687638759613037,6.623085975646973,0.20279312133789062,0.5312484502792358,0.7719532251358032,0.7239999771118164,0.28239160776138306,0.9390000104904175,5.944777011871338,35,611,,,,,,,,,,,,,
,,,,,,,,,35,611,5.480016231536865,7.260644435882568,0.20216061174869537,0.4885585308074951,0.7221566438674927,0.7308762669563293,0.2796659469604492,0.93409663438797,7.286649227142334,0.6026502847671509,0.0,0.0,0.0
4.745735168457031,6.616873264312744,0.1984478086233139,0.5263891816139221,0.7550196647644043,0.7068572044372559,0.2741636335849762,0.9190000295639038,5.9733662605285645,36,628,,,,,,,,,,,,,
,,,,,,,,,36,628,5.475120544433594,7.2296552658081055,0.1998467892408371,0.49338290095329285,0.6990602612495422,0.7242976427078247,0.27759528160095215,0.9270588159561157,7.253354549407959,0.6017314195632935,0.0,0.0,0.0
4.697694778442383,6.617455959320068,0.19517569243907928,0.5216084122657776,0.7382546067237854,0.7062857151031494,0.26896077394485474,0.9434999823570251,5.900085926055908,37,645,,,,,,,,,,,,,
,,,,,,,,,37,645,5.3760457038879395,7.197141647338867,0.19280169904232025,0.47765904664993286,0.6846492290496826,0.7165186405181885,0.2763439118862152,0.9262394905090332,7.130932807922363,0.6010931730270386,0.0,0.0,0.0
4.615238666534424,6.609062194824219,0.19216881692409515,0.5151897668838501,0.7243979573249817,0.7074285745620728,0.2642635405063629,0.9424999952316284,5.796069145202637,38,662,,,,,,,,,,,,,
,,,,,,,,,38,662,5.529419422149658,7.355462074279785,0.19762203097343445,0.49600183963775635,0.6655813455581665,0.7139255404472351,0.26357409358024597,0.9242647290229797,7.256465435028076,0.6002680063247681,0.0,0.0,0.0
4.6435160636901855,6.612008094787598,0.1874818503856659,0.5091003179550171,0.7118181586265564,0.7128571271896362,0.25686007738113403,0.9194999933242798,5.799676418304443,39,679,,,,,,,,,,,,,
,,,,,,,,,39,679,5.345355987548828,7.107376575469971,0.18539290130138397,0.4686710834503174,0.6571468114852905,0.717022716999054,0.26195228099823,0.9235924482345581,7.049389362335205,0.599541962146759,0.0,0.0,0.0
4.7031965255737305,6.6406073570251465,0.18528252840042114,0.5048183798789978,0.6950364708900452,0.7082857489585876,0.25171929597854614,0.9229999780654907,5.835234642028809,40,696,,,,,,,,,,,,,
,,,,,,,,,40,696,5.248212814331055,7.033636093139648,0.18564870953559875,0.466463565826416,0.6475054025650024,0.7178031206130981,0.2649577260017395,0.917415976524353,6.945084095001221,0.5987592339515686,0.0,0.0,0.0
4.655647277832031,6.589501857757568,0.18213094770908356,0.5012845396995544,0.68269282579422,0.7114285826683044,0.24804650247097015,0.9244999885559082,5.768517971038818,41,713,,,,,,,,,,,,,
,,,,,,,,,41,713,5.45684814453125,7.28697395324707,0.1845552921295166,0.4645726680755615,0.6257538199424744,0.7180672883987427,0.25001493096351624,0.9103151559829712,7.114650249481201,0.5974791049957275,0.0,0.0,0.0
4.674814224243164,6.641496658325195,0.17977671325206757,0.4950043261051178,0.6680399179458618,0.7205713987350464,0.24301107227802277,0.9254999756813049,5.7656426429748535,42,730,,,,,,,,,,,,,
,,,,,,,,,42,730,5.23368501663208,7.07905387878418,0.17640221118927002,0.44446033239364624,0.6112316250801086,0.7236254811286926,0.24176636338233948,0.919201672077179,6.859793663024902,0.5967095494270325,0.0,0.0,0.0
4.708006858825684,6.601147651672363,0.17610539495944977,0.48861804604530334,0.6577971577644348,0.7274285554885864,0.23806661367416382,0.9254999756813049,5.7799763679504395,43,747,,,,,,,,,,,,,
,,,,,,,,,43,747,5.212619304656982,7.071796417236328,0.1743669956922531,0.4383717477321625,0.6095667481422424,0.7336734533309937,0.24722763895988464,0.9163235425949097,6.8397908210754395,0.5960103869438171,0.0,0.0,0.0
4.750752925872803,6.63348388671875,0.1735955774784088,0.4839775562286377,0.6454315185546875,0.719428539276123,0.2326449751853943,0.9259999990463257,5.802424907684326,44,764,,,,,,,,,,,,,
,,,,,,,,,44,764,5.226071357727051,7.100810527801514,0.1686060130596161,0.42346465587615967,0.6039266586303711,0.7351499199867249,0.23097173869609833,0.9190336465835571,6.824284076690674,0.5947086215019226,0.0,0.0,0.0
4.657932281494141,6.622262477874756,0.1728133112192154,0.4821428060531616,0.6299668550491333,0.7288571000099182,0.22994770109653473,0.9254999756813049,5.690659999847412,45,781,,,,,,,,,,,,,
,,,,,,,,,45,781,5.375117301940918,7.213443279266357,0.16736198961734772,0.4279513657093048,0.5734894275665283,0.730023980140686,0.2300986498594284,0.9172058701515198,6.939980983734131,0.5939140915870667,0.0,0.0,0.0
4.7042341232299805,6.639842987060547,0.16764020919799805,0.4748302400112152,0.6165351271629333,0.7282857298851013,0.22581042349338531,0.9254999756813049,5.71422004699707,46,798,,,,,,,,,,,,,
,,,,,,,,,46,798,5.182891368865967,7.065239906311035,0.16061848402023315,0.40762194991111755,0.5668104290962219,0.734213650226593,0.22291238605976105,0.9206722378730774,6.726526737213135,0.5932945609092712,0.0,0.0,0.0
4.701155662536621,6.635597229003906,0.1659906953573227,0.47023847699165344,0.6054078340530396,0.7214285135269165,0.2202761173248291,0.9259999990463257,5.692830562591553,47,815,,,,,,,,,,,,,
,,,,,,,,,47,815,5.252131938934326,7.092764377593994,0.1563161015510559,0.398357629776001,0.5567042231559753,0.731572687625885,0.21410030126571655,0.9224579930305481,6.771953582763672,0.5927014350891113,0.0,0.0,0.0
4.68007230758667,6.624207019805908,0.16255877912044525,0.46613913774490356,0.5947020649909973,0.717714250087738,0.21590203046798706,0.9259999990463257,5.653234958648682,48,832,,,,,,,,,,,,,
,,,,,,,,,48,832,5.200864315032959,6.992088317871094,0.158035010099411,0.40812093019485474,0.5406895875930786,0.7303241491317749,0.20789997279644012,0.9228991866111755,6.699762344360352,0.5922735333442688,0.0,0.0,0.0
4.669177532196045,6.601312637329102,0.16198714077472687,0.4646259844303131,0.5840337872505188,0.7188571095466614,0.21260833740234375,0.9225000143051147,5.627806663513184,49,849,,,,,,,,,,,,,
,,,,,,,,,49,849,5.330513954162598,7.0929694175720215,0.15770463645458221,0.40629127621650696,0.5273022651672363,0.7274429202079773,0.2040141224861145,0.9188866019248962,6.811728000640869,0.5921922326087952,0.0,0.0,0.0
4.638158321380615,6.622043609619141,0.15766641497612,0.45622822642326355,0.573733389377594,0.7179999947547913,0.20831799507141113,0.9244999885559082,5.577876567840576,50,866,,,,,,,,,,,,,
,,,,,,,,,50,866,5.2112226486206055,7.049532413482666,0.14990197122097015,0.38979801535606384,0.5117716193199158,0.7286794781684875,0.19940213859081268,0.9239075183868408,6.663685321807861,0.5913866758346558,0.0,0.0,0.0
4.699395656585693,6.611973285675049,0.1593220978975296,0.4517059922218323,0.5649006962776184,0.7174285650253296,0.2038910835981369,0.9254999756813049,5.627509117126465,51,883,,,,,,,,,,,,,
,,,,,,,,,51,883,5.133608341217041,6.98905611038208,0.14731630682945251,0.38002946972846985,0.5090444684028625,0.7257503271102905,0.19887641072273254,0.9299579858779907,6.57891321182251,0.5900683999061584,0.0,0.0,0.0
4.677011489868164,6.632392406463623,0.15635305643081665,0.4481871426105499,0.5557411313056946,0.7168571352958679,0.20111535489559174,0.925000011920929,5.590221881866455,52,900,,,,,,,,,,,,,
,,,,,,,,,52,900,5.159393310546875,7.019693374633789,0.14393986761569977,0.36582276225090027,0.4981873035430908,0.730312168598175,0.19701111316680908,0.9207983613014221,6.587292671203613,0.5887607932090759,0.0,0.0,0.0
4.671228408813477,6.597732067108154,0.15315553545951843,0.4408750832080841,0.5430309772491455,0.7154285907745361,0.19765537977218628,0.925000011920929,5.565069675445557,53,917,,,,,,,,,,,,,
,,,,,,,,,53,917,5.120761871337891,6.967190742492676,0.14404886960983276,0.370145320892334,0.4947025179862976,0.7281273007392883,0.19043993949890137,0.9211134314537048,6.538064002990723,0.5881108045578003,0.0,0.0,0.0
4.738224029541016,6.665714740753174,0.1515226513147354,0.43751251697540283,0.5301157236099243,0.7160000205039978,0.1950337439775467,0.9265000224113464,5.614896297454834,54,934,,,,,,,,,,,,,
,,,,,,,,,54,934,5.24197244644165,7.084709167480469,0.1414841264486313,0.3562897741794586,0.4745555818080902,0.7307682633399963,0.18655234575271606,0.9314286112785339,6.632108211517334,0.5875430703163147,0.0,0.0,0.0
4.714585781097412,6.612442970275879,0.1478811651468277,0.4330829679965973,0.5218867063522339,0.7145714163780212,0.19163627922534943,0.9474999904632568,5.575990200042725,55,951,,,,,,,,,,,,,
,,,,,,,,,55,951,5.112359046936035,7.017749309539795,0.1378968358039856,0.35415104031562805,0.4775829613208771,0.7242256999015808,0.18697942793369293,0.9304831624031067,6.501294136047363,0.5864768028259277,0.0,0.0,0.0
4.713774681091309,6.6176347732543945,0.14771947264671326,0.4332368075847626,0.5118892192840576,0.7128571271896362,0.18720653653144836,0.9480000138282776,5.5605902671813965,56,968,,,,,,,,,,,,,
,,,,,,,,,56,968,5.2235565185546875,7.059478282928467,0.13831044733524323,0.35468199849128723,0.46782487630844116,0.7253901958465576,0.18544450402259827,0.9326890707015991,6.600409984588623,0.5852729082107544,0.0,0.0,0.0
4.668803691864014,6.603841781616211,0.14830411970615387,0.4315996766090393,0.5020559430122375,0.7139999866485596,0.18659137189388275,0.9490000009536743,5.505755424499512,57,985,,,,,,,,,,,,,
,,,,,,,,,57,985,5.078102111816406,6.929018974304199,0.1363082230091095,0.35366493463516235,0.44484567642211914,0.7302881479263306,0.1843784898519516,0.9341806769371033,6.427854537963867,0.5842193365097046,0.0,0.0,0.0
4.669583320617676,6.615324974060059,0.14481580257415771,0.42366623878479004,0.4898337125778198,0.7268571257591248,0.1824388951063156,0.9495000243186951,5.4866719245910645,58,1002,,,,,,,,,,,,,
,,,,,,,,,58,1002,5.068150997161865,6.951688766479492,0.13111554086208344,0.33750399947166443,0.4470284879207611,0.7297238111495972,0.17373093962669373,0.9371638894081116,6.403294086456299,0.5832678079605103,0.0,0.0,0.0
4.626132488250732,6.598351001739502,0.1427846997976303,0.41737839579582214,0.48227760195732117,0.7274285554885864,0.1808040291070938,0.949999988079071,5.431999206542969,59,1019,,,,,,,,,,,,,
,,,,,,,,,59,1019,5.2254533767700195,7.098392486572266,0.1312902718782425,0.3296840786933899,0.4320750832557678,0.7398079037666321,0.19168107211589813,0.9283612966537476,6.563022136688232,0.5825231671333313,0.0,0.0,0.0
4.5737199783325195,6.5462517738342285,0.1419885903596878,0.41725918650627136,0.4729669690132141,0.7274285554885864,0.17989173531532288,0.9290000200271606,5.36856746673584,60,1036,,,,,,,,,,,,,
,,,,,,,,,60,1036,5.0607686042785645,6.904533386230469,0.12830621004104614,0.33514031767845154,0.4275972843170166,0.7371548414230347,0.17460693418979645,0.9250210523605347,6.372305870056152,0.5810262560844421,0.0,0.0,0.0
4.614415168762207,6.519673824310303,0.14131994545459747,0.41562551259994507,0.46670112013816833,0.7294285893440247,0.17722801864147186,0.934499979019165,5.399663925170898,61,1053,,,,,,,,,,,,,
,,,,,,,,,61,1053,5.001092433929443,6.81844425201416,0.1315368264913559,0.3505127429962158,0.42069098353385925,0.7368307113647461,0.16495296359062195,0.9352730512619019,6.2981462478637695,0.5798735022544861,0.0,0.0,0.0
4.464582920074463,6.302779197692871,0.14146652817726135,0.4091831147670746,0.45606470108032227,0.7285714745521545,0.17743253707885742,0.9355000257492065,5.239546775817871,62,1070,,,,,,,,,,,,,
,,,,,,,,,62,1070,4.896263599395752,6.763667106628418,0.12311431020498276,0.3169358968734741,0.4064611792564392,0.7370827794075012,0.1646697223186493,0.9357142448425293,6.169734954833984,0.5792257785797119,0.0,0.0,0.0
3.4297873973846436,4.870269298553467,0.14578193426132202,0.4112439453601837,0.45120367407798767,0.7405714392662048,0.18203091621398926,0.9559999704360962,4.208803653717041,63,1087,,,,,,,,,,,,,
,,,,,,,,,63,1087,4.645023822784424,6.3568949699401855,0.13107194006443024,0.3393150866031647,0.40753650665283203,0.7385473847389221,0.16479258239269257,0.9441806674003601,5.926944732666016,0.5785191655158997,0.0,0.0,0.0
3.2748594284057617,4.6049981117248535,0.14751048386096954,0.40657132863998413,0.4426287114620209,0.7345713973045349,0.18033479154109955,0.9559999704360962,4.045332908630371,64,1104,,,,,,,,,,,,,
,,,,,,,,,64,1104,4.478531837463379,6.155689716339111,0.1269991546869278,0.3062066435813904,0.3972296416759491,0.7452820539474487,0.1740468144416809,0.9443277716636658,5.755792140960693,0.5789846181869507,0.0,0.0,0.0
2.8571105003356934,3.7952497005462646,0.15169380605220795,0.4075513780117035,0.43845418095588684,0.7231428027153015,0.1820705682039261,0.9580000042915344,3.629329204559326,65,1121,,,,,,,,,,,,,
