1.546266023069620132e-02,7.425231486558914185e-02,-3.323734998703002930e-01,1.442721784114837646e-01,-2.948153018951416016e-01,3.549845516681671143e-01,1.651088893413543701e-01,1.483250558376312256e-01,-2.934743277728557587e-02,-2.848038375377655029e-01,-7.267081737518310547e-02,-8.127152919769287109e-02,-4.177963361144065857e-02,-1.237853020429611206e-01,1.791940927505493164e-01,1.933914422988891602e-01,-2.269837446510791779e-02,-3.462484776973724365e-01
1.546266023069620132e-02,7.425231486558914185e-02,-3.323734998703002930e-01,1.442721784114837646e-01,-2.948153018951416016e-01,3.549845516681671143e-01,1.651088893413543701e-01,1.483250558376312256e-01,-2.934743277728557587e-02,-2.848038375377655029e-01,-7.267081737518310547e-02,-8.127152919769287109e-02,-4.177963361144065857e-02,-1.237853020429611206e-01,1.791940927505493164e-01,1.933914422988891602e-01,-2.269837446510791779e-02,-3.462484776973724365e-01
-4.261325299739837646e-02,2.311986684799194336e-01,-2.657706439495086670e-01,2.114711701869964600e-01,-5.341325998306274414e-01,3.124197721481323242e-01,3.402079045772552490e-01,3.182587623596191406e-01,-3.089621849358081818e-02,-3.553023636341094971e-01,-9.126018732786178589e-02,2.730694226920604706e-02,-1.089585870504379272e-01,5.680732056498527527e-02,-2.293436527252197266e-01,-1.216263771057128906e-01,5.853442475199699402e-02,-2.189705520868301392e-01
-8.406760543584823608e-02,2.182386815547943115e-01,-2.727542221546173096e-01,2.214855253696441650e-01,-5.340778231620788574e-01,2.778730392456054688e-01,3.659299910068511963e-01,2.652774155139923096e-01,-3.110893629491329193e-02,-8.588924258947372437e-02,-1.806830018758773804e-01,2.502931356430053711e-01,-8.315988630056381226e-02,-9.555422584526240826e-04,-2.431118041276931763e-01,-1.481257379055023193e-01,4.148316010832786560e-02,-3.315993845462799072e-01
-8.406760543584823608e-02,2.182386815547943115e-01,-2.727542221546173096e-01,2.214855253696441650e-01,-5.340778231620788574e-01,2.778730392456054688e-01,3.659299910068511963e-01,2.652774155139923096e-01,-3.110893629491329193e-02,-8.588924258947372437e-02,-1.806830018758773804e-01,2.502931356430053711e-01,-8.315988630056381226e-02,-9.555422584526240826e-04,-2.431118041276931763e-01,-1.481257379055023193e-01,4.148316010832786560e-02,-3.315993845462799072e-01
-8.406760543584823608e-02,2.182386815547943115e-01,-2.727542221546173096e-01,2.214855253696441650e-01,-5.340778231620788574e-01,2.778730392456054688e-01,3.659299910068511963e-01,2.652774155139923096e-01,-3.110893629491329193e-02,-8.588924258947372437e-02,-1.806830018758773804e-01,2.502931356430053711e-01,-8.315988630056381226e-02,-9.555422584526240826e-04,-2.431118041276931763e-01,-1.481257379055023193e-01,4.148316010832786560e-02,-3.315993845462799072e-01
1.076932251453399658e-01,6.829033046960830688e-02,-5.210620760917663574e-01,-1.781704276800155640e-01,-4.539375305175781250e-01,1.275283247232437134e-01,3.264188766479492188e-01,1.500024199485778809e-01,-5.269086360931396484e-02,-1.709316074848175049e-01,-8.196475356817245483e-02,1.467280983924865723e-01,-1.238048542290925980e-02,4.619346186518669128e-02,-2.642829120159149170e-01,-2.988948225975036621e-01,3.188052773475646973e-02,-6.232757866382598877e-02
1.076932251453399658e-01,6.829033046960830688e-02,-5.210620760917663574e-01,-1.781704276800155640e-01,-4.539375305175781250e-01,1.275283247232437134e-01,3.264188766479492188e-01,1.500024199485778809e-01,-5.269086360931396484e-02,-1.709316074848175049e-01,-8.196475356817245483e-02,1.467280983924865723e-01,-1.238048542290925980e-02,4.619346186518669128e-02,-2.642829120159149170e-01,-2.988948225975036621e-01,3.188052773475646973e-02,-6.232757866382598877e-02
1.076932251453399658e-01,6.829033046960830688e-02,-5.210620760917663574e-01,-1.781704276800155640e-01,-4.539375305175781250e-01,1.275283247232437134e-01,3.264188766479492188e-01,1.500024199485778809e-01,-5.269086360931396484e-02,-1.709316074848175049e-01,-8.196475356817245483e-02,1.467280983924865723e-01,-1.238048542290925980e-02,4.619346186518669128e-02,-2.642829120159149170e-01,-2.988948225975036621e-01,3.188052773475646973e-02,-6.232757866382598877e-02
1.076932251453399658e-01,6.829033046960830688e-02,-5.210620760917663574e-01,-1.781704276800155640e-01,-4.539375305175781250e-01,1.275283247232437134e-01,3.264188766479492188e-01,1.500024199485778809e-01,-5.269086360931396484e-02,-1.709316074848175049e-01,-8.196475356817245483e-02,1.467280983924865723e-01,-1.238048542290925980e-02,4.619346186518669128e-02,-2.642829120159149170e-01,-2.988948225975036621e-01,3.188052773475646973e-02,-6.232757866382598877e-02
1.546266023069620132e-02,7.425231486558914185e-02,-3.323734998703002930e-01,1.442721784114837646e-01,-2.948153018951416016e-01,3.549845516681671143e-01,1.651088893413543701e-01,1.483250558376312256e-01,-2.934743277728557587e-02,-2.848038375377655029e-01,-7.267081737518310547e-02,-8.127152919769287109e-02,-4.177963361144065857e-02,-1.237853020429611206e-01,1.791940927505493164e-01,1.933914422988891602e-01,-2.269837446510791779e-02,-3.462484776973724365e-01
