-8.140000104904174805e-01,-6.420000195503234863e-01,-2.540000081062316895e-01,6.639999747276306152e-01,2.189999967813491821e-01,1.589999943971633911e-01,2.469999939203262329e-01,-2.489999979734420776e-01,8.370000123977661133e-02,2.489999979734420776e-01,5.619999766349792480e-01,5.619999766349792480e-01,-5.619999766349792480e-01,-5.619999766349792480e-01,-5.619999766349792480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.469999939203262329e-01,1.169999986886978149e-01,-2.669999897480010986e-01,-7.480000257492065430e-01,-6.850000023841857910e-01,8.180000185966491699e-01,-2.370000034570693970e-01,-8.379999995231628418e-01,-6.039999723434448242e-01,6.719999909400939941e-01,-2.220000028610229492e-01,6.169999837875366211e-01
1.019999980926513672e+00,7.419999837875366211e-01,2.560000121593475342e-01,-7.689999938011169434e-01,-2.119999974966049194e-01,1.589999943971633911e-01,2.469999939203262329e-01,-2.489999979734420776e-01,8.370000123977661133e-02,2.489999979734420776e-01,-3.479999899864196777e-01,-3.479999899864196777e-01,3.479999899864196777e-01,3.479999899864196777e-01,3.479999899864196777e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.489999979734420776e-01,3.350000083446502686e-01,-2.319999933242797852e-01,9.200000166893005371e-01,7.950000166893005371e-01,-1.090000033378601074e+00,-2.579999864101409912e-01,1.029999971389770508e+00,4.050000011920928955e-01,-5.350000262260437012e-01,4.339999854564666748e-01,-4.180000126361846924e-01
9.219999909400939941e-01,6.980000138282775879e-01,2.560000121593475342e-01,-7.220000028610229492e-01,-2.169999927282333374e-01,1.589999943971633911e-01,2.469999939203262329e-01,-2.489999979734420776e-01,8.370000123977661133e-02,2.489999979734420776e-01,-6.710000038146972656e-01,-6.710000038146972656e-01,6.710000038146972656e-01,6.710000038146972656e-01,6.710000038146972656e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.509999871253967285e-01,3.300000131130218506e-01,-2.189999967813491821e-01,8.730000257492065430e-01,7.480000257492065430e-01,-1.029999971389770508e+00,-2.680000066757202148e-01,9.390000104904174805e-01,7.609999775886535645e-01,-9.440000057220458984e-01,5.780000090599060059e-01,-7.960000038146972656e-01
1.570000052452087402e+00,4.970000088214874268e-01,-2.770000100135803223e-01,-5.469999909400939941e-01,3.389999866485595703e-01,1.589999943971633911e-01,2.469999939203262329e-01,-2.489999979734420776e-01,8.370000123977661133e-02,2.489999979734420776e-01,5.619999766349792480e-01,5.619999766349792480e-01,-5.619999766349792480e-01,-5.619999766349792480e-01,-5.619999766349792480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.569999992847442627e-01,4.320000112056732178e-01,-2.599999904632568359e-01,6.100000143051147461e-01,5.740000009536743164e-01,-7.350000143051147461e-01,-2.280000001192092896e-01,1.590000033378601074e+00,-5.910000205039978027e-01,6.740000247955322266e-01,-2.590000033378601074e-01,6.090000271797180176e-01
9.750000238418579102e-01,7.229999899864196777e-01,2.560000121593475342e-01,-7.490000128746032715e-01,-2.140000015497207642e-01,1.589999943971633911e-01,2.469999939203262329e-01,-2.489999979734420776e-01,8.370000123977661133e-02,2.489999979734420776e-01,-5.479999780654907227e-01,-5.479999780654907227e-01,5.479999780654907227e-01,5.479999780654907227e-01,5.479999780654907227e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.509999871253967285e-01,3.339999914169311523e-01,-2.240000069141387939e-01,9.010000228881835938e-01,7.749999761581420898e-01,-1.059999942779541016e+00,-2.639999985694885254e-01,9.929999709129333496e-01,6.250000000000000000e-01,-7.900000214576721191e-01,5.230000019073486328e-01,-6.520000100135803223e-01
9.750000238418579102e-01,7.229999899864196777e-01,2.560000121593475342e-01,-7.490000128746032715e-01,-2.140000015497207642e-01,1.589999943971633911e-01,2.469999939203262329e-01,-2.489999979734420776e-01,8.370000123977661133e-02,2.489999979734420776e-01,-5.479999780654907227e-01,-5.479999780654907227e-01,5.479999780654907227e-01,5.479999780654907227e-01,5.479999780654907227e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.509999871253967285e-01,3.339999914169311523e-01,-2.240000069141387939e-01,9.010000228881835938e-01,7.749999761581420898e-01,-1.059999942779541016e+00,-2.639999985694885254e-01,9.929999709129333496e-01,6.250000000000000000e-01,-7.900000214576721191e-01,5.230000019073486328e-01,-6.520000100135803223e-01
1.159999966621398926e+00,3.039999902248382568e-01,-2.730000019073486328e-01,-3.409999907016754150e-01,3.190000057220458984e-01,1.589999943971633911e-01,2.469999939203262329e-01,-2.489999979734420776e-01,8.370000123977661133e-02,2.489999979734420776e-01,-6.959999799728393555e-01,-6.959999799728393555e-01,6.959999799728393555e-01,6.959999799728393555e-01,6.959999799728393555e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.639999985694885254e-01,4.070000052452087402e-01,-2.119999974966049194e-01,4.029999971389770508e-01,3.670000135898590088e-01,-4.639999866485595703e-01,-2.700000107288360596e-01,1.190000057220458984e+00,7.829999923706054688e-01,-9.720000028610229492e-01,3.000000119209289551e-01,-8.320000171661376953e-01
1.210000038146972656e+00,3.260000050067901611e-01,-2.739999890327453613e-01,-3.650000095367431641e-01,3.210000097751617432e-01,1.589999943971633911e-01,2.469999939203262329e-01,-2.489999979734420776e-01,8.370000123977661133e-02,2.489999979734420776e-01,-5.479999780654907227e-01,-5.479999780654907227e-01,5.479999780654907227e-01,5.479999780654907227e-01,5.479999780654907227e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.630000114440917969e-01,4.099999964237213135e-01,-2.169999927282333374e-01,4.269999861717224121e-01,3.910000026226043701e-01,-4.959999918937683105e-01,-2.649999856948852539e-01,1.240000009536743164e+00,6.200000047683715820e-01,-7.870000004768371582e-01,2.339999973773956299e-01,-6.579999923706054688e-01
1.049999952316284180e+00,1.269999980926513672e+00,7.829999923706054688e-01,-1.289999961853027344e+00,-7.329999804496765137e-01,1.589999943971633911e-01,2.469999939203262329e-01,-2.489999979734420776e-01,8.370000123977661133e-02,2.489999979734420776e-01,-1.780000030994415283e-01,-1.780000030994415283e-01,1.780000030994415283e-01,1.780000030994415283e-01,1.780000030994415283e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.370000034570693970e-01,2.899999916553497314e-01,-2.440000027418136597e-01,1.539999961853027344e+00,1.320000052452087402e+00,-1.759999990463256836e+00,-2.509999871253967285e-01,1.059999942779541016e+00,2.240000069141387939e-01,-3.160000145435333252e-01,6.439999938011169434e-01,-2.150000035762786865e-01
-8.140000104904174805e-01,-6.420000195503234863e-01,-2.540000081062316895e-01,6.639999747276306152e-01,2.189999967813491821e-01,1.589999943971633911e-01,2.469999939203262329e-01,-2.489999979734420776e-01,8.370000123977661133e-02,2.489999979734420776e-01,5.619999766349792480e-01,5.619999766349792480e-01,-5.619999766349792480e-01,-5.619999766349792480e-01,-5.619999766349792480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.469999939203262329e-01,1.169999986886978149e-01,-2.669999897480010986e-01,-7.480000257492065430e-01,-6.850000023841857910e-01,8.180000185966491699e-01,-2.370000034570693970e-01,-8.379999995231628418e-01,-6.039999723434448242e-01,6.719999909400939941e-01,-2.220000028610229492e-01,6.169999837875366211e-01
-8.140000104904174805e-01,-6.420000195503234863e-01,-2.540000081062316895e-01,6.639999747276306152e-01,2.189999967813491821e-01,1.589999943971633911e-01,2.469999939203262329e-01,-2.489999979734420776e-01,8.370000123977661133e-02,2.489999979734420776e-01,5.619999766349792480e-01,5.619999766349792480e-01,-5.619999766349792480e-01,-5.619999766349792480e-01,-5.619999766349792480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.469999939203262329e-01,1.169999986886978149e-01,-2.669999897480010986e-01,-7.480000257492065430e-01,-6.850000023841857910e-01,8.180000185966491699e-01,-2.370000034570693970e-01,-8.379999995231628418e-01,-6.039999723434448242e-01,6.719999909400939941e-01,-2.220000028610229492e-01,6.169999837875366211e-01
9.269999861717224121e-01,6.999999880790710449e-01,2.560000121593475342e-01,-7.239999771118164062e-01,-2.160000056028366089e-01,1.589999943971633911e-01,2.469999939203262329e-01,-2.489999979734420776e-01,8.370000123977661133e-02,2.489999979734420776e-01,-6.959999799728393555e-01,-6.959999799728393555e-01,6.959999799728393555e-01,6.959999799728393555e-01,6.959999799728393555e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.509999871253967285e-01,3.310000002384185791e-01,-2.179999947547912598e-01,8.759999871253967285e-01,7.500000000000000000e-01,-1.029999971389770508e+00,-2.689999938011169434e-01,9.430000185966491699e-01,7.889999747276306152e-01,-9.750000238418579102e-01,5.889999866485595703e-01,-8.249999880790710449e-01
-8.140000104904174805e-01,-6.420000195503234863e-01,-2.540000081062316895e-01,6.639999747276306152e-01,2.189999967813491821e-01,1.589999943971633911e-01,2.469999939203262329e-01,-2.489999979734420776e-01,8.370000123977661133e-02,2.489999979734420776e-01,5.619999766349792480e-01,5.619999766349792480e-01,-5.619999766349792480e-01,-5.619999766349792480e-01,-5.619999766349792480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.469999939203262329e-01,1.169999986886978149e-01,-2.669999897480010986e-01,-7.480000257492065430e-01,-6.850000023841857910e-01,8.180000185966491699e-01,-2.370000034570693970e-01,-8.379999995231628418e-01,-6.039999723434448242e-01,6.719999909400939941e-01,-2.220000028610229492e-01,6.169999837875366211e-01
