0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
Perovskite_single_crystal,Perovskite_dimension_0D,Perovskite_dimension_2D,Perovskite_dimension_2D3D_mixture,Perovskite_dimension_3D,Perovskite_dimension_3D_with_2D_capping_layer,Perovskite_dimension_list_of_layers,Perovskite_composition_perovskite_ABC3_structure,Perovskite_composition_perovskite_inspired_structure,Perovskite_composition_long_form,Perovskite_composition_a_ions,a_1,a_2,a_3,a_4,Perovskite_composition_a_ions_coefficients,a_1_coeff,a_2_coeff,a_3_coeff,a_4_coeff,A_ion_rad,A_at_wt,A_EA,A_IE,A_En,Perovskite_composition_b_ions,b_1,b_2,Perovskite_composition_b_ions_coefficients,b_1_coeff,b_2_coeff,B_ion_rad,B_at_wt,B_EA,B_IE,B_En,Perovskite_composition_c_ions,c_1,c_2,Perovskite_composition_c_ions_coefficients,c_1_coeff,c_2_coeff,X_ion_rad,X_at_wt,X_EA,X_IE,X_En,Tolerance Factor,Octahedral Factor,Cubic,Tetra,Ortho,Hex,Perovskite_band_gap,Perovskite_band_gap_graded,Perovskite_band_gap_estimation_basis,Perovskite_deposition_number_of_deposition_steps,Perovskite_deposition_procedure,Perovskite_deposition_aggregation_state_of_reactants,Perovskite_deposition_synthesis_atmosphere,Perovskite_deposition_synthesis_atmosphere_pressure_total,Perovskite_deposition_solvents,Perovskite_deposition_solvents_mixing_ratios,Perovskite_deposition_reaction_solutions_compounds,Perovskite_deposition_reaction_solutions_concentrations,Perovskite_deposition_substrate_temperature,Perovskite_deposition_quenching_induced_crystallisation,Perovskite_deposition_quenching_media,Perovskite_deposition_quenching_media_mixing_ratios,Perovskite_deposition_thermal_annealing_temperature,Perovskite_deposition_thermal_annealing_time,Perovskite_deposition_thermal_annealing_atmosphere,Perovskite_deposition_thermal_annealing_relative_humidity,Perovskite_deposition_thermal_annealing_pressure,Perovskite_deposition_solvent_annealing,Perovskite_deposition_solvent_annealing_solvent_atmosphere,Perovskite_deposition_solvent_annealing_time,Perovskite_deposition_solvent_annealing_temperature,Substrate_stack_sequence,ETL_stack_sequence,HTL_stack_sequence,JV_average_over_n_number_of_cells,Air or N2,JV_test_atmosphere,JV_light_intensity,JV_light_spectra,JV_light_masked_cell,JV_test_temperature,JV_scan_speed,JV_reverse_scan_Voc,JV_reverse_scan_Jsc,JV_reverse_scan_FF,JV_reverse_scan_PCE
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,N2,,DMF,1,,,Unknown,TRUE,Diethyl ether,,70; 100,1.0; 10.0,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,PCBM-60,Spiro-MeOTAD,1,Air,Ambient,100,AM 1.5,FALSE,,80,1.05,20.55,0.674,14.57
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,N2,,DMF,1,,,Unknown,TRUE,Diethyl ether,,70; 100,1.0; 10.0,Unknown,,,FALSE,Unknown,Unknown,Unknown,PET | ITO,PCBM-60,Spiro-MeOTAD,1,Air,Ambient,100,AM 1.5,FALSE,,80,,,,11.2
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,N2,,DMF,1,,,Unknown,TRUE,Diethyl ether,,70; 100,1.0; 10.0,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,TiO2-c,Spiro-MeOTAD,1,Air,Ambient,100,AM 1.5,FALSE,,80,,,,14.6
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.25FA0.75PbBr0.3I2.7,Cs; FA,Cs, FA,na,na,0.25; 0.75,0.25,0.75,0,0,2.3325,67.02251,17.8225,730.74994,2.125,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.3; 2.7,0.3,2.7,2.1759999,122.200005,298.23,1021.55005,2.6900003,0.947115552,0.546875025,1,0,0,0,1.57,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Anisole,,100,20,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,PCBM-60 | BCP,NiO-c,1,N2,N2,100,AM 1.5,FALSE,,,1.051,22.27,0.681,15.93
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,Unknown,,DMSO; GBL,3; 7,,,Unknown,TRUE,Toluene,,130,20,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,N2,N2,100,AM 1.5,FALSE,,,1.01,22.81,0.7,15.98
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,N2,,DMF; DMSO,7; 3,,,Unknown,TRUE,Chlorobenzene,,Unknown,Unknown,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,PCBM-60 | ZnO-np,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.93,21.1,0.76,15
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.87MA0.13PbBr0.51I2.49,FA; MA,FA, MA,na,na,0.87; 0.13,0.87,0.13,0,0,2.4831998,43.3713,8.6104,859.136,2.5674,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.980136265,0.551130048,1,0,0,0,,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,60,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,10,1.02,24.05,0.761,18.67
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,CsPbBrI2,Cs,Cs,na,na,na,1,1,0,0,0,1.74,132.91,45.49,375.7,0.79,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,1; 2,1,2,2.1200001,111.23334,305.06665,1052.2334,2.7600002,0.824601862,0.561320728,1,0,0,0,,FALSE,,1,Spin-coating,Liquid,N2,,DMF,1,,,Unknown,TRUE,Chlorobenzene,,150,4,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,50,1.07,15.8,0.745,12.04
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,N2,,DMF; DMSO,2; 1,,,Unknown,TRUE,Chlorobenzene,,90,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,20,0.84,16.8,0.61,8.6
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,Unknown,,DMSO,1,,,Unknown,TRUE,Toluene,,100,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,50,0.952,18.9,0.69,12.39
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,Unknown,,DMSO; GBL,3; 7,,,Unknown,TRUE,Toluene,,100,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,PCBM-60,PEDOT:PSS,1,N2,N2,100,AM 1.5,FALSE,,50,1.06,18.88,0.7,14.05
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.125FA0.875PbBr0.375I2.625,Cs; FA,Cs, FA,na,na,0.125; 0.875,0.125,0.875,0,0,2.4312499,56.041252,13.21125,789.925,2.3475,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.375; 2.625,0.375,2.625,2.17,121.025,298.9625,1024.8375,2.6975,0.968325895,0.548387097,1,0,0,0,1.6,FALSE,,1,Spin-coating,Liquid,Unknown,,DMF; DMSO,4; 1,,,Unknown,TRUE,Diethyl ether,,145,40,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,130,1.078,22.223,0.77,18.45
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,N2,,DMF; DMSO,7; 3,,,Unknown,TRUE,Chlorobenzene,,100,60,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,SnO2-np,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,1.07,23.09,0.734,18.22
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.79MA0.16PbBr0.3I2.7,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.79; 0.16,0.05,0.79,0.16,0,2.4329,47.3741,10.4573,837.782,2.4778,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.3; 2.7,0.3,2.7,2.1759999,122.200005,298.23,1021.55005,2.6900003,0.968206913,0.546875025,1,0,0,0,,FALSE,,1,Spin-coating,Liquid,Unknown,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,60,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,1.14,21.4,0.715,17.44
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.55,FALSE,,1,Spin-coating,Liquid,Unknown,,DMSO,1,,,Unknown,TRUE,Diethyl ether,,100,45,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,0.96,23.28,0.65,14.64
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.95MA0.05PbBr0.15I2.85,FA; MA,FA, MA,na,na,0.95; 0.05,0.95,0.05,0,0,2.5119998,44.4105,8.604,852.95996,2.569,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.15; 2.85,0.15,2.85,2.188,124.54999,296.76498,1014.97504,2.675,0.983837102,0.543875686,1,0,0,0,,FALSE,,1,Spin-coating,Liquid,Unknown,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,150; 100,10.0; 10.0,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,200,1.08,23.47,0.823,20.82
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,Unknown,,DMF; DMSO,9; 1,,,Unknown,TRUE,Toluene,,100,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,0.99,21.52,0.38,8.13
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FASnI3,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Sn,Sn,na,1,1,0,1.15,118.71,121,708.6,1.96,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.99839256,0.522727273,1,0,0,0,,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Toluene,,60,60,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,0.32,23.7,0.63,4.8
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,30,1.08,22.4,0.74,17.8
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.85MA0.15PbBr0.45I2.55,FA; MA,FA, MA,na,na,0.85; 0.15,0.85,0.15,0,0,2.476,43.111504,8.612,860.68,2.567,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.45; 2.55,0.45,2.55,2.164,119.85,299.69498,1028.125,2.705,0.978227628,0.549907579,1,0,0,0,,FALSE,,1,Spin-coating,Liquid,Air,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,40,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,SnO2-c,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,100,1.16,21.18,0.7,18.06
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,Air,,DMF,1,,,Unknown,TRUE,Ethyl acetate,,100,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,0.73,15.36,0.58,6.7
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.06FA0.79MA0.15PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.06; 0.79; 0.15,0.06,0.79,0.15,0,2.4286,48.3825,10.825401,832.276,2.4601998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.968608769,0.551130048,1,0,0,0,,FALSE,,1,Spin-coating,Liquid,Air,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,20,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,SnO2-c,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,10,1.091,20.98,0.767,17.56
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,N2,,DMSO; GBL,3; 7,,,Unknown,TRUE,Ethyl acetate,,100,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,PCBM-60 | BCP,NiO-c,1,Air,Air,100,AM 1.5,FALSE,,10,1.096,20.26,0.748,16.64
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,N2,,DMSO; GBL,3; 7,,,Unknown,TRUE,Toluene,,100,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,PCBM-60 | BCP,NiO-c,1,Air,Air,100,AM 1.5,FALSE,,10,1.078,20.168,0.765,16.63
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.95MA0.05PbBr0.15I2.85,FA; MA,FA, MA,na,na,0.95; 0.05,0.95,0.05,0,0,2.5119998,44.4105,8.604,852.95996,2.569,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.15; 2.85,0.15,2.85,2.188,124.54999,296.76498,1014.97504,2.675,0.983837102,0.543875686,1,0,0,0,,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,8; 1,,,Unknown,TRUE,Diethyl ether,,150,15,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,SnO2-np,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,2600,1.092,22.89,0.77,19.3
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FA0.83MA0.17PbBr0.51I2.49,FA; MA,FA, MA,na,na,0.83; 0.17,0.83,0.17,0,0,2.4688,42.8517,8.6136,862.224,2.5665998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.977096078,0.551130048,1,0,0,0,,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Chlorobenzene,,100,45,Unknown,,,TRUE,DMSO,Unknown,Unknown,SLG | ITO,C60 | BCP,NiO-c,1,Air,Air,100,AM 1.5,FALSE,,10,1,20.9,0.66,13.9
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,CsPbBrI2,Cs,Cs,na,na,na,1,1,0,0,0,1.74,132.91,45.49,375.7,0.79,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,1; 2,1,2,2.1200001,111.23334,305.06665,1052.2334,2.7600002,0.824601862,0.561320728,1,0,0,0,,FALSE,,1,Spin-coating,Liquid,N2,,DMSO,1,,,Unknown,TRUE,Chlorobenzene,,100,5,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c | TiO2-mp,PTAA,1,Air,Air,100,AM 1.5,FALSE,,,1.21,14.72,0.82,14.5
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.5,FALSE,,1,Spin-coating,Liquid,N2,,DMSO; GBL,3; 7,,,Unknown,TRUE,Toluene,,100,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,TiO2-c,Spiro-MeOTAD,1,Air,Air,100,AM 1.5,FALSE,,,1.04,20.8,0.586,12.7
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.17FA0.83PbBr0.4I2.6,Cs; FA,Cs, FA,na,na,0.17; 0.83,0.17,0.83,0,0,2.3957,59.9945,14.8713,768.622,2.2673998,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.4; 2.6,0.4,2.6,2.168,120.63333,299.20667,1025.9333,2.7,0.960995598,0.548892989,1,0,0,0,,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,1; 4,,,Unknown,TRUE,Chlorobenzene,,100,60,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,SnO2-c,Spiro-MeOTAD,1,N2,N2,100,AM 1.5,FALSE,,,1.02,22.05,0.71,15.97
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,N2,,DMF,1,,,Unknown,TRUE,Chlorobenzene,,100,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,SnO2-c,Spiro-MeOTAD,1,N2,N2,100,AM 1.5,FALSE,,,1,20.47,0.66,13.63
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,Cs0.05FA0.79MA0.16PbBr0.51I2.49,Cs; FA; MA,Cs, FA, MA,na,0.05; 0.79; 0.16,0.05,0.79,0.16,0,2.4329,47.3741,10.4573,837.782,2.4778,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,Br; I,Br, I,0.51; 2.49,0.51,2.49,2.1592,118.91,300.281,1030.755,2.7110002,0.969516616,0.551130048,1,0,0,0,,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,1; 4,,,Unknown,TRUE,Chlorobenzene,,100,60,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | FTO,SnO2-c,Spiro-MeOTAD,1,N2,N2,100,AM 1.5,FALSE,,,1.02,22.56,0.743,17.08
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,N2,,DMF,1,,,Unknown,TRUE,Chlorobenzene,,100,5,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,PCBM-60 | BCP,NiO-c,1,Air,Air,100,AM 1.5,FALSE,,,1.09,19.7,0.727,15.6
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,N2,,DMF,1,,,Unknown,TRUE,Toluene,,90,10,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,PCBM-60,PEDOT:PSS,1,Air,Air,100,AM 1.5,FALSE,,,0.879,16.58,0.707,10.32
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,FASnI3,FA,FA,na,na,na,1,1,0,0,0,2.53,45.06,8.6,849.1,2.57,Sn,Sn,na,1,1,0,1.15,118.71,121,708.6,1.96,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.99839256,0.522727273,1,0,0,0,,FALSE,,1,Spin-coating,Liquid,N2,,DMF; DMSO,4; 1,,,Unknown,TRUE,Diethyl ether,,Unknown,Unknown,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,C60 | BCP,PEDOT:PSS,1,N2,N2,100,AM 1.5,FALSE,,,0.49,23.33,0.67,7.7
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,TRUE,FALSE,MAPbI3,MA,MA,na,na,na,1,1,0,0,0,2.17,32.07,8.68,926.3,2.55,Pb,Pb,na,1,1,0,1.19,207.2,110,715.5,2.33,I,I,na,3,3,0,2.2,126.9,295.3,1008.4001,2.66,0.911521131,0.540909091,1,0,0,0,1.6,FALSE,Composition,1,Spin-coating,Liquid,N2,,DMF,1,,,Unknown,TRUE,N2,,100,30,Unknown,,,FALSE,Unknown,Unknown,Unknown,SLG | ITO,PCBM-60 | ZnO-np,PEDOT:PSS,1,N2,N2,100,AM 1.5,FALSE,,,1.03,5.4,0.656,3.6
